filename,status,reason,local_size,integrity_check
BROWSE.MYD11A1.A2020059.h27v08.061.2021006181635.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",6856,PASS (Structure Only)
BROWSE.MYD11A1.A2020061.h27v08.061.2021006201051.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",9301,PASS (Structure Only)
BROWSE.MYD11A1.A2020059.h28v08.061.2021006181640.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",10974,PASS (Structure Only)
BROWSE.MYD11A1.A2020057.h29v08.061.2021006162551.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",9866,PASS (Structure Only)
BROWSE.MYD11A1.A2020059.h29v08.061.2021006181633.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",10476,PASS (Structure Only)
BROWSE.MYD11A1.A2020065.h29v08.061.2021006233550.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",11186,PASS (Structure Only)
BROWSE.MYD11A1.A2020062.h28v08.061.2021006214406.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",12775,PASS (Structure Only)
BROWSE.MYD11A1.A2020064.h28v08.061.2021006233241.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",6823,PASS (Structure Only)
BROWSE.MYD11A1.A2020065.h27v08.061.2021006233537.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",7010,PASS (Structure Only)
BROWSE.MYD11A1.A2020064.h27v08.061.2021006233236.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",8712,PASS (Structure Only)
BROWSE.MYD11A1.A2020062.h29v08.061.2021006214507.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",5746,PASS (Structure Only)
BROWSE.MYD11A1.A2020063.h27v08.061.2021006214731.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",12252,PASS (Structure Only)
BROWSE.MYD11A1.A2020067.h29v08.061.2021007011510.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",6239,PASS (Structure Only)
BROWSE.MYD11A1.A2020066.h27v08.061.2021007011222.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",4262,PASS (Structure Only)
BROWSE.MYD11A1.A2020061.h29v08.061.2021006201101.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",6742,PASS (Structure Only)
MYD11A1.A2020061.h28v08.061.2021006201045.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",237676,PASS (Structure Only)
MYD11A1.A2020068.h27v08.061.2021007025039.cmr.xml,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",16145,PASS (Structure Only)
BROWSE.MYD11A1.A2020069.h29v08.061.2021007025520.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",8622,PASS (Structure Only)
BROWSE.MYD11A1.A2020051.h27v08.061.2021006015726.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",12892,PASS (Structure Only)
BROWSE.MYD11A1.A2020066.h28v08.061.2021007011128.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",5042,PASS (Structure Only)
BROWSE.MYD11A1.A2020068.h29v08.061.2021007025145.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",15727,PASS (Structure Only)
BROWSE.MYD11A1.A2020050.h29v08.061.2021006013244.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",16298,PASS (Structure Only)
BROWSE.MYD11A1.A2020064.h29v08.061.2021006233204.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",7406,PASS (Structure Only)
BROWSE.MYD11A1.A2020069.h27v08.061.2021007025440.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",10194,PASS (Structure Only)
MYD11A1.A2020060.h27v08.061.2021006200718.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",965772,PASS (Structure Only)
BROWSE.MYD11A1.A2020068.h28v08.061.2021007025048.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",6337,PASS (Structure Only)
MYD11A1.A2020067.h27v08.061.2021007011505.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",657723,PASS (Structure Only)
MYD11A1.A2020069.h28v08.061.2021007025501.cmr.xml,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",15495,PASS (Structure Only)
BROWSE.MYD11A1.A2020070.h29v08.061.2021007043344.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",15125,PASS (Structure Only)
BROWSE.MYD11A1.A2020073.h29v08.061.2021007061405.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",18428,PASS (Structure Only)
BROWSE.MYD11A1.A2020072.h27v08.061.2021007060811.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",13384,PASS (Structure Only)
BROWSE.MYD11A1.A2020072.h28v08.061.2021007060830.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",12456,PASS (Structure Only)
BROWSE.MYD11A1.A2020073.h27v08.061.2021007061356.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",6790,PASS (Structure Only)
BROWSE.MYD11A1.A2020074.h28v08.061.2021007074557.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",12225,PASS (Structure Only)
BROWSE.MYD11A1.A2020075.h27v08.061.2021007075717.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",6542,PASS (Structure Only)
BROWSE.MYD11A1.A2020071.h28v08.061.2021007044350.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",14588,PASS (Structure Only)
BROWSE.MYD11A1.A2020071.h29v08.061.2021007044338.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",13792,PASS (Structure Only)
MYD11A1.A2020070.h27v08.061.2021007043350.cmr.xml,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",15415,PASS (Structure Only)
BROWSE.MYD11A1.A2020076.h27v08.061.2021007091447.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",10692,PASS (Structure Only)
BROWSE.MYD11A1.A2020073.h28v08.061.2021007061331.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",13385,PASS (Structure Only)
BROWSE.MYD11A1.A2020072.h29v08.061.2021007060848.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",17878,PASS (Structure Only)
BROWSE.MYD11A1.A2020074.h29v08.061.2021007074608.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",15428,PASS (Structure Only)
MYD11A1.A2020075.h29v08.061.2021007075723.cmr.xml,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",15824,PASS (Structure Only)
BROWSE.MYD11A1.A2020075.h28v08.061.2021007075712.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",9330,PASS (Structure Only)
BROWSE.MYD11A1.A2020078.h27v08.061.2021007104045.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",11306,PASS (Structure Only)
BROWSE.MYD11A1.A2020071.h27v08.061.2021007044331.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",9858,PASS (Structure Only)
MYD11A1.A2020077.h27v08.061.2021007093513.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",383195,PASS (Structure Only)
BROWSE.MYD11A1.A2020079.h29v08.061.2021007110959.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",16981,PASS (Structure Only)
BROWSE.MYD11A1.A2020079.h28v08.061.2021007111007.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",8567,PASS (Structure Only)
BROWSE.MYD11A1.A2020076.h28v08.061.2021007091523.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",12429,PASS (Structure Only)
BROWSE.MYD11A1.A2020076.h29v08.061.2021007091538.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",11414,PASS (Structure Only)
BROWSE.MYD11A1.A2020080.h29v08.061.2021007120906.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",9628,PASS (Structure Only)
BROWSE.MYD11A1.A2020080.h28v08.061.2021007120918.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",9979,PASS (Structure Only)
MYD11A1.A2020079.h27v08.061.2021007110946.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",839161,PASS (Structure Only)
BROWSE.MYD11A1.A2020077.h28v08.061.2021007093520.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",8197,PASS (Structure Only)
BROWSE.MYD11A1.A2020081.h28v08.061.2021007124507.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",9771,PASS (Structure Only)
MYD11A1.A2020080.h27v08.061.2021007120930.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",780635,PASS (Structure Only)
MYD11A1.A2020082.h28v08.061.2021007135034.cmr.xml,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",15089,PASS (Structure Only)
BROWSE.MYD11A1.A2020074.h27v08.061.2021007074555.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",12573,PASS (Structure Only)
MYD11A1.A2020081.h29v08.061.2021007124457.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1214455,PASS (Structure Only)
BROWSE.MYD11A1.A2020078.h28v08.061.2021007104046.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",13467,PASS (Structure Only)
BROWSE.MYD11A1.A2020081.h27v08.061.2021007124459.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",12055,PASS (Structure Only)
MYD11A1.A2020084.h28v08.061.2021007152419.cmr.xml,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",16229,PASS (Structure Only)
MYD11A1.A2020084.h27v08.061.2021007152413.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",517724,PASS (Structure Only)
BROWSE.MYD11A1.A2020084.h29v08.061.2021007152433.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",10578,PASS (Structure Only)
BROWSE.MYD11A1.A2020083.h29v08.061.2021007142527.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",13668,PASS (Structure Only)
BROWSE.MYD11A1.A2020085.h29v08.061.2021007160258.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",12104,PASS (Structure Only)
BROWSE.MYD11A1.A2020085.h27v08.061.2021007160252.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",12338,PASS (Structure Only)
BROWSE.MYD11A1.A2020085.h28v08.061.2021007160245.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",14549,PASS (Structure Only)
BROWSE.MYD11A1.A2020086.h27v08.061.2021007165948.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",7636,PASS (Structure Only)
BROWSE.MYD11A1.A2020086.h29v08.061.2021007165958.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",15763,PASS (Structure Only)
BROWSE.MYD11A1.A2020087.h29v08.061.2021007174229.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",6518,PASS (Structure Only)
BROWSE.MYD11A1.A2020082.h27v08.061.2021007135024.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",7059,PASS (Structure Only)
BROWSE.MYD11A1.A2020082.h29v08.061.2021007135040.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",18155,PASS (Structure Only)
BROWSE.MYD11A1.A2020083.h27v08.061.2021007142519.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",11725,PASS (Structure Only)
BROWSE.MYD11A1.A2020088.h28v08.061.2021007184401.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",10074,PASS (Structure Only)
BROWSE.MYD11A1.A2020089.h27v08.061.2021007192720.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",7457,PASS (Structure Only)
BROWSE.MYD11A1.A2020089.h29v08.061.2021007192722.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",15571,PASS (Structure Only)
BROWSE.MYD11A1.A2020046.h27v08.061.2021005215314.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",7028,PASS (Structure Only)
BROWSE.MYD11A1.A2020066.h29v08.061.2021007011112.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",5978,PASS (Structure Only)
BROWSE.MYD11A1.A2020015.h29v08.061.2021004030745.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",12655,PASS (Structure Only)
BROWSE.MYD11A1.A2020090.h28v08.061.2021007201841.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",12932,PASS (Structure Only)
BROWSE.MYD11A1.A2020087.h28v08.061.2021007174217.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",13672,PASS (Structure Only)
BROWSE.MYD11A1.A2020088.h27v08.061.2021007184352.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",10955,PASS (Structure Only)
MYD11A1.A2020091.h27v08.061.2021007210322.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",338639,PASS (Structure Only)
BROWSE.MYD11A1.A2020091.h28v08.061.2021007210505.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",7825,PASS (Structure Only)
BROWSE.MYD11A1.A2020088.h29v08.061.2021007184346.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",9590,PASS (Structure Only)
BROWSE.MYD11A1.A2020090.h27v08.061.2021007201843.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",9719,PASS (Structure Only)
BROWSE.MYD11A1.A2020091.h29v08.061.2021007210340.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",14236,PASS (Structure Only)
BROWSE.MYD11A1.A2020092.h29v08.061.2021007220605.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",10194,PASS (Structure Only)
MYD11A1.A2020086.h28v08.061.2021007165929.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",365512,PASS (Structure Only)
BROWSE.MYD11A1.A2020087.h27v08.061.2021007174215.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",7094,PASS (Structure Only)
BROWSE.MYD11A1.A2020093.h29v08.061.2021007224439.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",17003,PASS (Structure Only)
BROWSE.MYD11A1.A2020083.h28v08.061.2021007142528.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",10422,PASS (Structure Only)
BROWSE.MYD11A1.A2020094.h29v08.061.2021007233424.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",10789,PASS (Structure Only)
MYD11A1.A2020094.h28v08.061.2021007233405.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",1208584,PASS (Structure Only)
BROWSE.MYD11A1.A2020095.h27v08.061.2021008001848.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",11748,PASS (Structure Only)
BROWSE.MYD11A1.A2020096.h29v08.061.2021008010759.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",15910,PASS (Structure Only)
MYD11A1.A2020095.h28v08.061.2021008001852.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",529641,PASS (Structure Only)
BROWSE.MYD11A1.A2020078.h29v08.061.2021007104022.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",13160,PASS (Structure Only)
BROWSE.MYD11A1.A2020092.h28v08.061.2021007220604.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",13947,PASS (Structure Only)
MYD11A1.A2020096.h28v08.061.2021008010755.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",516501,PASS (Structure Only)
BROWSE.MYD11A1.A2020097.h28v08.061.2021008020625.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",9813,PASS (Structure Only)
BROWSE.MYD11A1.A2020090.h29v08.061.2021007201909.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",5946,PASS (Structure Only)
BROWSE.MYD11A1.A2020092.h27v08.061.2021007220558.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",7673,PASS (Structure Only)
BROWSE.MYD11A1.A2020098.h29v08.061.2021008024755.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",17558,PASS (Structure Only)
BROWSE.MYD11A1.A2020098.h28v08.061.2021008024751.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",8410,PASS (Structure Only)
BROWSE.MYD11A1.A2020094.h27v08.061.2021007233441.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",7840,PASS (Structure Only)
BROWSE.MYD11A1.A2020089.h28v08.061.2021007192713.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",14171,PASS (Structure Only)
BROWSE.MYD11A1.A2020098.h27v08.061.2021008024802.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",6138,PASS (Structure Only)
BROWSE.MYD11A1.A2020100.h29v08.061.2021008041702.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",17202,PASS (Structure Only)
MYD11A1.A2020099.h29v08.061.2021008035140.cmr.xml,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",16230,PASS (Structure Only)
BROWSE.MYD11A1.A2020093.h27v08.061.2021007224412.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",7834,PASS (Structure Only)
BROWSE.MYD11A1.A2020101.h28v08.061.2021008054117.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",11413,PASS (Structure Only)
BROWSE.MYD11A1.A2020101.h29v08.061.2021008054114.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",9499,PASS (Structure Only)
BROWSE.MYD11A1.A2020100.h27v08.061.2021008041635.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",8347,PASS (Structure Only)
BROWSE.MYD11A1.A2020102.h27v08.061.2021008054618.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",8127,PASS (Structure Only)
BROWSE.MYD11A1.A2020101.h27v08.061.2021008054110.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",10440,PASS (Structure Only)
MYD11A1.A2020102.h28v08.061.2021008054606.hdf,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",436767,PASS (Structure Only)
BROWSE.MYD11A1.A2020102.h29v08.061.2021008054602.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",16258,PASS (Structure Only)
MYD11A1.A2020096.h27v08.061.2021008010800.cmr.xml,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",16960,PASS (Structure Only)
BROWSE.MYD11A1.A2020077.h29v08.061.2021007093533.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",18518,PASS (Structure Only)
BROWSE.MYD11A1.A2020104.h27v08.061.2021008073149.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",11579,PASS (Structure Only)
BROWSE.MYD11A1.A2020100.h28v08.061.2021008041720.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",6279,PASS (Structure Only)
BROWSE.MYD11A1.A2020099.h27v08.061.2021008035055.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",6965,PASS (Structure Only)
BROWSE.MYD11A1.A2020105.h28v08.061.2021008091436.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",11684,PASS (Structure Only)
BROWSE.MYD11A1.A2020097.h27v08.061.2021008020702.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",8320,PASS (Structure Only)
BROWSE.MYD11A1.A2020103.h28v08.061.2021008072511.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",14863,PASS (Structure Only)
BROWSE.MYD11A1.A2020105.h27v08.061.2021008091439.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",4262,PASS (Structure Only)
BROWSE.MYD11A1.A2020104.h28v08.061.2021008073215.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",11308,PASS (Structure Only)
BROWSE.MYD11A1.A2020099.h28v08.061.2021008035102.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",8049,PASS (Structure Only)
BROWSE.MYD11A1.A2020106.h28v08.061.2021008091851.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",14576,PASS (Structure Only)
MYD11A1.A2020107.h28v08.061.2021008105026.cmr.xml,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",15414,PASS (Structure Only)
BROWSE.MYD11A1.A2020107.h27v08.061.2021008105046.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",4509,PASS (Structure Only)
BROWSE.MYD11A1.A2020108.h29v08.061.2021008105454.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",13269,PASS (Structure Only)
BROWSE.MYD11A1.A2020108.h28v08.061.2021008105502.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",11016,PASS (Structure Only)
BROWSE.MYD11A1.A2020105.h29v08.061.2021008091347.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",17016,PASS (Structure Only)
BROWSE.MYD11A1.A2020097.h29v08.061.2021008020711.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",16589,PASS (Structure Only)
BROWSE.MYD11A1.A2020108.h27v08.061.2021008105440.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",5311,PASS (Structure Only)
BROWSE.MYD11A1.A2020103.h29v08.061.2021008072505.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",15971,PASS (Structure Only)
BROWSE.MYD11A1.A2020106.h29v08.061.2021008091819.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",16259,PASS (Structure Only)
BROWSE.MYD11A1.A2020104.h29v08.061.2021008073204.1.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",15506,PASS (Structure Only)
BROWSE.MYD11A1.A2020106.h27v08.061.2021008091809.2.jpg,VERIFIED_NO_HASH,"Valid Header, No Remote Checksum Available",7242,PASS (Structure Only)
