filename,status,reason,local_size,remote_checksum,local_checksum,path,processing_time
MOD11A1.A2024099.h28v08.061.2024100100951.hdf,VERIFIED,Integrity Confirmed,861456,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024099.h28v08.061.2024100100951.hdf,0.0001423358917236328
MOD11A1.A2024100.h29v08.061.2024101094729.hdf,VERIFIED,Integrity Confirmed,1373399,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024100.h29v08.061.2024101094729.hdf,0.00012040138244628906
MOD11A1.A2024100.h27v08.061.2024101094736.hdf,VERIFIED,Integrity Confirmed,559486,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024100.h27v08.061.2024101094736.hdf,0.0001246929168701172
MOD11A1.A2024101.h27v08.061.2024102095413.hdf,VERIFIED,Integrity Confirmed,263351,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024101.h27v08.061.2024102095413.hdf,0.00010085105895996094
MOD11A1.A2024100.h30v08.061.2024101094807.hdf,VERIFIED,Integrity Confirmed,735870,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024100.h30v08.061.2024101094807.hdf,0.00011658668518066406
MOD11A1.A2024100.h28v08.061.2024101094724.hdf,VERIFIED,Integrity Confirmed,421865,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024100.h28v08.061.2024101094724.hdf,0.000133514404296875
MOD11A1.A2024101.h29v08.061.2024102095436.hdf,VERIFIED,Integrity Confirmed,973027,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024101.h29v08.061.2024102095436.hdf,0.00014472007751464844
MOD11A1.A2024101.h28v08.061.2024102095431.hdf,VERIFIED,Integrity Confirmed,438654,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024101.h28v08.061.2024102095431.hdf,0.00011420249938964844
MOD11A1.A2024098.h29v08.061.2024100012356.hdf,VERIFIED,Integrity Confirmed,302309,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024098.h29v08.061.2024100012356.hdf,0.00011920928955078125
MOD11A1.A2024102.h30v08.061.2024103103404.hdf,VERIFIED,Integrity Confirmed,1025570,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024102.h30v08.061.2024103103404.hdf,9.703636169433594e-05
MOD11A1.A2024102.h29v08.061.2024103103345.hdf,VERIFIED,Integrity Confirmed,1777348,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024102.h29v08.061.2024103103345.hdf,0.00012803077697753906
MOD11A1.A2024102.h28v08.061.2024103103446.hdf,VERIFIED,Integrity Confirmed,698539,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024102.h28v08.061.2024103103446.hdf,0.00011372566223144531
MOD11A1.A2024103.h27v08.061.2024104102122.hdf,VERIFIED,Integrity Confirmed,374015,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024103.h27v08.061.2024104102122.hdf,0.0001087188720703125
MOD11A1.A2024103.h28v08.061.2024104102235.hdf,VERIFIED,Integrity Confirmed,452038,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024103.h28v08.061.2024104102235.hdf,9.918212890625e-05
MOD11A1.A2024103.h29v08.061.2024104102106.hdf,VERIFIED,Integrity Confirmed,1740423,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024103.h29v08.061.2024104102106.hdf,0.00010895729064941406
MOD11A1.A2024106.h27v08.061.2024110214940.hdf,VERIFIED,Integrity Confirmed,479156,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024106.h27v08.061.2024110214940.hdf,0.0001049041748046875
MOD11A1.A2024103.h30v08.061.2024104102226.hdf,VERIFIED,Integrity Confirmed,896270,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024103.h30v08.061.2024104102226.hdf,0.000133514404296875
MOD11A1.A2024104.h30v08.061.2024105100050.hdf,VERIFIED,Integrity Confirmed,1332272,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024104.h30v08.061.2024105100050.hdf,9.393692016601562e-05
MOD11A1.A2024104.h27v08.061.2024105100148.hdf,VERIFIED,Integrity Confirmed,833211,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024104.h27v08.061.2024105100148.hdf,0.00010657310485839844
MOD11A1.A2024104.h28v08.061.2024105100138.hdf,VERIFIED,Integrity Confirmed,695811,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024104.h28v08.061.2024105100138.hdf,9.322166442871094e-05
MOD11A1.A2024104.h29v08.061.2024105100209.hdf,VERIFIED,Integrity Confirmed,786370,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024104.h29v08.061.2024105100209.hdf,0.00011706352233886719
MOD11A1.A2024105.h28v08.061.2024106183941.hdf,VERIFIED,Integrity Confirmed,434606,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024105.h28v08.061.2024106183941.hdf,0.00011134147644042969
MOD11A1.A2024105.h27v08.061.2024106183941.hdf,VERIFIED,Integrity Confirmed,722349,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024105.h27v08.061.2024106183941.hdf,9.72747802734375e-05
MOD11A1.A2024105.h30v08.061.2024106184025.hdf,VERIFIED,Integrity Confirmed,843407,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024105.h30v08.061.2024106184025.hdf,9.250640869140625e-05
MOD11A1.A2024105.h29v08.061.2024106183952.hdf,VERIFIED,Integrity Confirmed,1756803,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024105.h29v08.061.2024106183952.hdf,0.0001068115234375
MOD11A1.A2024106.h29v08.061.2024110214614.hdf,VERIFIED,Integrity Confirmed,598564,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024106.h29v08.061.2024110214614.hdf,0.00011086463928222656
MOD11A1.A2024109.h30v08.061.2024115064333.hdf,VERIFIED,Integrity Confirmed,931804,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024109.h30v08.061.2024115064333.hdf,9.894371032714844e-05
MOD11A1.A2024106.h30v08.061.2024110214855.hdf,VERIFIED,Integrity Confirmed,887133,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024106.h30v08.061.2024110214855.hdf,0.0001068115234375
MOD11A1.A2024106.h28v08.061.2024110214900.hdf,VERIFIED,Integrity Confirmed,387876,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024106.h28v08.061.2024110214900.hdf,9.918212890625e-05
MOD11A1.A2024102.h27v08.061.2024103103438.hdf,VERIFIED,Integrity Confirmed,740549,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024102.h27v08.061.2024103103438.hdf,0.00013566017150878906
MOD11A1.A2024107.h28v08.061.2024115005215.hdf,VERIFIED,Integrity Confirmed,530046,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024107.h28v08.061.2024115005215.hdf,0.00010919570922851562
MOD11A1.A2024107.h30v08.061.2024115012323.hdf,VERIFIED,Integrity Confirmed,670861,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024107.h30v08.061.2024115012323.hdf,0.0001087188720703125
MOD11A1.A2024108.h27v08.061.2024115011451.hdf,VERIFIED,Integrity Confirmed,405000,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024108.h27v08.061.2024115011451.hdf,0.00010919570922851562
MOD11A1.A2024107.h27v08.061.2024115005417.hdf,VERIFIED,Integrity Confirmed,519498,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024107.h27v08.061.2024115005417.hdf,0.00011444091796875
MOD11A1.A2024111.h29v08.061.2024115144054.hdf,VERIFIED,Integrity Confirmed,378314,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024111.h29v08.061.2024115144054.hdf,9.202957153320312e-05
MOD11A1.A2024111.h28v08.061.2024115145307.hdf,VERIFIED,Integrity Confirmed,265916,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024111.h28v08.061.2024115145307.hdf,8.606910705566406e-05
MOD11A1.A2024108.h30v08.061.2024115013816.hdf,VERIFIED,Integrity Confirmed,750122,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024108.h30v08.061.2024115013816.hdf,9.059906005859375e-05
MOD11A1.A2024109.h29v08.061.2024115063807.hdf,VERIFIED,Integrity Confirmed,605549,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024109.h29v08.061.2024115063807.hdf,8.177757263183594e-05
MOD11A1.A2024109.h27v08.061.2024115064630.hdf,VERIFIED,Integrity Confirmed,808593,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024109.h27v08.061.2024115064630.hdf,8.678436279296875e-05
MOD11A1.A2024107.h29v08.061.2024115005253.hdf,VERIFIED,Integrity Confirmed,1762272,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024107.h29v08.061.2024115005253.hdf,9.083747863769531e-05
MOD11A1.A2024110.h27v08.061.2024115070537.hdf,VERIFIED,Integrity Confirmed,458449,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024110.h27v08.061.2024115070537.hdf,0.00010752677917480469
MOD11A1.A2024109.h28v08.061.2024115065931.hdf,VERIFIED,Integrity Confirmed,557033,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024109.h28v08.061.2024115065931.hdf,0.00011610984802246094
MOD11A1.A2024110.h28v08.061.2024115071817.hdf,VERIFIED,Integrity Confirmed,422678,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024110.h28v08.061.2024115071817.hdf,9.703636169433594e-05
MOD11A1.A2024110.h30v08.061.2024115071520.hdf,VERIFIED,Integrity Confirmed,824144,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024110.h30v08.061.2024115071520.hdf,9.822845458984375e-05
MOD11A1.A2024111.h27v08.061.2024115145629.hdf,VERIFIED,Integrity Confirmed,241036,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024111.h27v08.061.2024115145629.hdf,7.224082946777344e-05
MOD11A1.A2024114.h28v08.061.2024116010208.hdf,VERIFIED,Integrity Confirmed,461178,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024114.h28v08.061.2024116010208.hdf,8.726119995117188e-05
MOD11A1.A2024110.h29v08.061.2024115071358.hdf,VERIFIED,Integrity Confirmed,1374940,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024110.h29v08.061.2024115071358.hdf,9.608268737792969e-05
MOD11A1.A2024108.h28v08.061.2024115011500.hdf,VERIFIED,Integrity Confirmed,328165,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024108.h28v08.061.2024115011500.hdf,0.00010156631469726562
MOD11A1.A2024108.h29v08.061.2024115011601.hdf,VERIFIED,Integrity Confirmed,1170485,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024108.h29v08.061.2024115011601.hdf,0.00010752677917480469
MOD11A1.A2024112.h28v08.061.2024115152857.hdf,VERIFIED,Integrity Confirmed,672207,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024112.h28v08.061.2024115152857.hdf,0.00011205673217773438
MOD11A1.A2024112.h30v08.061.2024115153027.hdf,VERIFIED,Integrity Confirmed,488722,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024112.h30v08.061.2024115153027.hdf,0.00010967254638671875
MOD11A1.A2024112.h27v08.061.2024115154254.hdf,VERIFIED,Integrity Confirmed,593852,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024112.h27v08.061.2024115154254.hdf,0.00011587142944335938
MOD11A1.A2024113.h30v08.061.2024115220240.hdf,VERIFIED,Integrity Confirmed,629649,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024113.h30v08.061.2024115220240.hdf,9.655952453613281e-05
MOD11A1.A2024113.h29v08.061.2024115220413.hdf,VERIFIED,Integrity Confirmed,525650,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024113.h29v08.061.2024115220413.hdf,9.465217590332031e-05
MOD11A1.A2024112.h29v08.061.2024115152642.hdf,VERIFIED,Integrity Confirmed,816006,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024112.h29v08.061.2024115152642.hdf,0.00014162063598632812
MOD11A1.A2024113.h27v08.061.2024115220339.hdf,VERIFIED,Integrity Confirmed,376745,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024113.h27v08.061.2024115220339.hdf,0.00012350082397460938
MOD11A1.A2024113.h28v08.061.2024115221309.hdf,VERIFIED,Integrity Confirmed,698371,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024113.h28v08.061.2024115221309.hdf,0.00010418891906738281
MOD11A1.A2024114.h30v08.061.2024116010151.hdf,VERIFIED,Integrity Confirmed,359605,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024114.h30v08.061.2024116010151.hdf,9.5367431640625e-05
MOD11A1.A2024111.h30v08.061.2024115145652.hdf,VERIFIED,Integrity Confirmed,378254,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024111.h30v08.061.2024115145652.hdf,0.00011444091796875
MOD11A1.A2024114.h27v08.061.2024116010036.hdf,VERIFIED,Integrity Confirmed,676100,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024114.h27v08.061.2024116010036.hdf,0.00010132789611816406
MOD11A1.A2024114.h29v08.061.2024116010116.hdf,VERIFIED,Integrity Confirmed,761512,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024114.h29v08.061.2024116010116.hdf,8.893013000488281e-05
MOD11A1.A2024115.h28v08.061.2024116121946.hdf,VERIFIED,Integrity Confirmed,336311,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024115.h28v08.061.2024116121946.hdf,8.96453857421875e-05
MOD11A1.A2024115.h27v08.061.2024116122120.hdf,VERIFIED,Integrity Confirmed,467821,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024115.h27v08.061.2024116122120.hdf,0.00010752677917480469
MOD11A1.A2024115.h30v08.061.2024116121827.hdf,VERIFIED,Integrity Confirmed,653109,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024115.h30v08.061.2024116121827.hdf,0.00010395050048828125
MOD11A1.A2024116.h29v08.061.2024117102111.hdf,VERIFIED,Integrity Confirmed,992306,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024116.h29v08.061.2024117102111.hdf,8.869171142578125e-05
MOD11A1.A2024115.h29v08.061.2024116121846.hdf,VERIFIED,Integrity Confirmed,509998,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024115.h29v08.061.2024116121846.hdf,9.393692016601562e-05
MOD11A1.A2024116.h28v08.061.2024117102145.hdf,VERIFIED,Integrity Confirmed,600970,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024116.h28v08.061.2024117102145.hdf,8.988380432128906e-05
MOD11A1.A2024116.h30v08.061.2024117102205.hdf,VERIFIED,Integrity Confirmed,1032861,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024116.h30v08.061.2024117102205.hdf,8.893013000488281e-05
MOD11A1.A2024117.h30v08.061.2024118093526.hdf,VERIFIED,Integrity Confirmed,662309,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024117.h30v08.061.2024118093526.hdf,8.678436279296875e-05
MOD11A1.A2024116.h27v08.061.2024117102151.hdf,VERIFIED,Integrity Confirmed,398105,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024116.h27v08.061.2024117102151.hdf,0.00010776519775390625
MOD11A1.A2024117.h29v08.061.2024118093647.hdf,VERIFIED,Integrity Confirmed,1086820,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024117.h29v08.061.2024118093647.hdf,9.250640869140625e-05
MOD11A1.A2024117.h28v08.061.2024118093555.hdf,VERIFIED,Integrity Confirmed,290785,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024117.h28v08.061.2024118093555.hdf,0.00012159347534179688
MOD11A1.A2024117.h27v08.061.2024118093605.hdf,VERIFIED,Integrity Confirmed,470000,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024117.h27v08.061.2024118093605.hdf,0.00010848045349121094
MOD11A1.A2024118.h27v08.061.2024119094430.hdf,VERIFIED,Integrity Confirmed,529516,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024118.h27v08.061.2024119094430.hdf,9.274482727050781e-05
MOD11A1.A2024118.h28v08.061.2024119094353.hdf,VERIFIED,Integrity Confirmed,693817,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024118.h28v08.061.2024119094353.hdf,8.916854858398438e-05
MOD11A1.A2024118.h30v08.061.2024119094413.hdf,VERIFIED,Integrity Confirmed,284560,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024118.h30v08.061.2024119094413.hdf,0.00010800361633300781
MOD11A1.A2024118.h29v08.061.2024119094521.hdf,VERIFIED,Integrity Confirmed,689847,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024118.h29v08.061.2024119094521.hdf,0.00010776519775390625
MOD11A1.A2024122.h29v08.061.2024124095120.hdf,VERIFIED,Integrity Confirmed,1120267,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024122.h29v08.061.2024124095120.hdf,8.320808410644531e-05
MOD11A1.A2024119.h29v08.061.2024120093841.hdf,VERIFIED,Integrity Confirmed,385757,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024119.h29v08.061.2024120093841.hdf,9.989738464355469e-05
MOD11A1.A2024119.h28v08.061.2024120093833.hdf,VERIFIED,Integrity Confirmed,465061,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024119.h28v08.061.2024120093833.hdf,0.00010919570922851562
MOD11A1.A2024120.h29v08.061.2024121095536.hdf,VERIFIED,Integrity Confirmed,306265,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024120.h29v08.061.2024121095536.hdf,8.726119995117188e-05
MOD11A1.A2024119.h27v08.061.2024120093832.hdf,VERIFIED,Integrity Confirmed,542266,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024119.h27v08.061.2024120093832.hdf,0.00011229515075683594
MOD11A1.A2024120.h28v08.061.2024121095522.hdf,VERIFIED,Integrity Confirmed,389981,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024120.h28v08.061.2024121095522.hdf,9.202957153320312e-05
MOD11A1.A2024120.h30v08.061.2024121095537.hdf,VERIFIED,Integrity Confirmed,299920,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024120.h30v08.061.2024121095537.hdf,8.511543273925781e-05
MOD11A1.A2024120.h27v08.061.2024121095540.hdf,VERIFIED,Integrity Confirmed,310511,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024120.h27v08.061.2024121095540.hdf,0.00010824203491210938
MOD11A1.A2024121.h30v08.061.2024122192403.hdf,VERIFIED,Integrity Confirmed,276247,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024121.h30v08.061.2024122192403.hdf,8.678436279296875e-05
MOD11A1.A2024121.h28v08.061.2024122192337.hdf,VERIFIED,Integrity Confirmed,639846,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024121.h28v08.061.2024122192337.hdf,8.082389831542969e-05
MOD11A1.A2024121.h29v08.061.2024122194031.hdf,VERIFIED,Integrity Confirmed,337908,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024121.h29v08.061.2024122194031.hdf,7.748603820800781e-05
MOD11A1.A2024121.h27v08.061.2024122192307.hdf,VERIFIED,Integrity Confirmed,383795,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024121.h27v08.061.2024122192307.hdf,8.296966552734375e-05
MOD11A1.A2024119.h30v08.061.2024120093815.hdf,VERIFIED,Integrity Confirmed,581226,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024119.h30v08.061.2024120093815.hdf,8.416175842285156e-05
MOD11A1.A2024122.h28v08.061.2024124093116.hdf,VERIFIED,Integrity Confirmed,381840,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024122.h28v08.061.2024124093116.hdf,9.799003601074219e-05
MOD11A1.A2024123.h29v08.061.2024124215212.hdf,VERIFIED,Integrity Confirmed,254720,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024123.h29v08.061.2024124215212.hdf,8.463859558105469e-05
MOD11A1.A2024122.h30v08.061.2024124101633.hdf,VERIFIED,Integrity Confirmed,324157,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024122.h30v08.061.2024124101633.hdf,0.000102996826171875
MOD11A1.A2024122.h27v08.061.2024124092001.hdf,VERIFIED,Integrity Confirmed,443383,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024122.h27v08.061.2024124092001.hdf,9.250640869140625e-05
MOD11A1.A2024126.h27v08.061.2024127140529.hdf,VERIFIED,Integrity Confirmed,1057171,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024126.h27v08.061.2024127140529.hdf,8.082389831542969e-05
MOD11A1.A2024123.h27v08.061.2024124215135.hdf,VERIFIED,Integrity Confirmed,489268,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024123.h27v08.061.2024124215135.hdf,8.535385131835938e-05
MOD11A1.A2024126.h28v08.061.2024127140608.hdf,VERIFIED,Integrity Confirmed,838996,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024126.h28v08.061.2024127140608.hdf,8.082389831542969e-05
MOD11A1.A2024123.h28v08.061.2024124222054.hdf,VERIFIED,Integrity Confirmed,785447,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024123.h28v08.061.2024124222054.hdf,0.0001049041748046875
MOD11A1.A2024124.h28v08.061.2024125191146.hdf,VERIFIED,Integrity Confirmed,349479,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024124.h28v08.061.2024125191146.hdf,9.369850158691406e-05
MOD11A1.A2024124.h30v08.061.2024125191215.hdf,VERIFIED,Integrity Confirmed,676344,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024124.h30v08.061.2024125191215.hdf,8.797645568847656e-05
MOD11A1.A2024124.h29v08.061.2024125191225.hdf,VERIFIED,Integrity Confirmed,321692,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024124.h29v08.061.2024125191225.hdf,9.703636169433594e-05
MOD11A1.A2024125.h29v08.061.2024126103407.hdf,VERIFIED,Integrity Confirmed,921676,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024125.h29v08.061.2024126103407.hdf,9.059906005859375e-05
MOD11A1.A2024125.h30v08.061.2024126103405.hdf,VERIFIED,Integrity Confirmed,386998,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024125.h30v08.061.2024126103405.hdf,8.296966552734375e-05
MOD11A1.A2024125.h28v08.061.2024126103334.hdf,VERIFIED,Integrity Confirmed,394028,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024125.h28v08.061.2024126103334.hdf,9.775161743164062e-05
MOD11A1.A2024126.h29v08.061.2024127140443.hdf,VERIFIED,Integrity Confirmed,374024,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024126.h29v08.061.2024127140443.hdf,7.82012939453125e-05
MOD11A1.A2024126.h30v08.061.2024127140259.hdf,VERIFIED,Integrity Confirmed,950113,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024126.h30v08.061.2024127140259.hdf,9.250640869140625e-05
MOD11A1.A2024125.h27v08.061.2024126103519.hdf,VERIFIED,Integrity Confirmed,267302,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024125.h27v08.061.2024126103519.hdf,0.00010395050048828125
MOD11A1.A2024129.h28v08.061.2024131011059.hdf,VERIFIED,Integrity Confirmed,425081,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024129.h28v08.061.2024131011059.hdf,0.00011229515075683594
MOD11A1.A2024124.h27v08.061.2024125191204.hdf,VERIFIED,Integrity Confirmed,429627,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024124.h27v08.061.2024125191204.hdf,7.462501525878906e-05
MOD11A1.A2024127.h29v08.061.2024128120906.hdf,VERIFIED,Integrity Confirmed,1579850,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024127.h29v08.061.2024128120906.hdf,0.0001010894775390625
MOD11A1.A2024128.h27v08.061.2024129130606.hdf,VERIFIED,Integrity Confirmed,233620,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024128.h27v08.061.2024129130606.hdf,8.96453857421875e-05
MOD11A1.A2024127.h27v08.061.2024128120748.hdf,VERIFIED,Integrity Confirmed,559233,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024127.h27v08.061.2024128120748.hdf,0.00011038780212402344
MOD11A1.A2024127.h30v08.061.2024128120813.hdf,VERIFIED,Integrity Confirmed,496663,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024127.h30v08.061.2024128120813.hdf,0.0001163482666015625
MOD11A1.A2024128.h28v08.061.2024129131025.hdf,VERIFIED,Integrity Confirmed,740971,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024128.h28v08.061.2024129131025.hdf,9.489059448242188e-05
MOD11A1.A2024128.h29v08.061.2024129130741.hdf,VERIFIED,Integrity Confirmed,617052,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024128.h29v08.061.2024129130741.hdf,0.00010943412780761719
MOD11A1.A2024128.h30v08.061.2024129130754.hdf,VERIFIED,Integrity Confirmed,767873,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024128.h30v08.061.2024129130754.hdf,0.00011134147644042969
MOD11A1.A2024131.h29v08.061.2024132103524.hdf,VERIFIED,Integrity Confirmed,1011491,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024131.h29v08.061.2024132103524.hdf,9.489059448242188e-05
MOD11A1.A2024132.h27v08.061.2024153030336.hdf,VERIFIED,Integrity Confirmed,217640,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024132.h27v08.061.2024153030336.hdf,7.939338684082031e-05
MOD11A1.A2024123.h30v08.061.2024124222124.hdf,VERIFIED,Integrity Confirmed,589244,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024123.h30v08.061.2024124222124.hdf,0.00011086463928222656
MOD11A1.A2024129.h27v08.061.2024131011747.hdf,VERIFIED,Integrity Confirmed,397474,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024129.h27v08.061.2024131011747.hdf,0.00011539459228515625
MOD11A1.A2024130.h29v08.061.2024131100704.hdf,VERIFIED,Integrity Confirmed,905236,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024130.h29v08.061.2024131100704.hdf,9.72747802734375e-05
MOD11A1.A2024130.h28v08.061.2024131100631.hdf,VERIFIED,Integrity Confirmed,955033,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024130.h28v08.061.2024131100631.hdf,0.00010371208190917969
MOD11A1.A2024130.h30v08.061.2024131100645.hdf,VERIFIED,Integrity Confirmed,584467,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024130.h30v08.061.2024131100645.hdf,9.083747863769531e-05
MOD11A1.A2024129.h29v08.061.2024131023030.hdf,VERIFIED,Integrity Confirmed,665533,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024129.h29v08.061.2024131023030.hdf,0.00013899803161621094
MOD11A1.A2024130.h27v08.061.2024131100707.hdf,VERIFIED,Integrity Confirmed,323579,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024130.h27v08.061.2024131100707.hdf,9.608268737792969e-05
MOD11A1.A2024134.h30v08.061.2024135120000.hdf,VERIFIED,Integrity Confirmed,699346,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024134.h30v08.061.2024135120000.hdf,8.511543273925781e-05
MOD11A1.A2024131.h28v08.061.2024132103542.hdf,VERIFIED,Integrity Confirmed,474111,,,/mnt/AizatDrive/MOD11A1/MOD11A1.A2024131.h28v08.061.2024132103542.hdf,0.00010538101196289062
