timestamp,status_code,status_msg,file_path,file_size_mb
2025-01-02T14:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S140000-E142959.0840.V07B.HDF5,6.97
2025-01-02T14:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S143000-E145959.0870.V07B.HDF5,7.0
2025-01-02T15:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S150000-E152959.0900.V07B.HDF5,7.07
2025-01-02T15:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S153000-E155959.0930.V07B.HDF5,7.14
2025-01-02T16:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S160000-E162959.0960.V07B.HDF5,7.06
2025-01-02T16:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S163000-E165959.0990.V07B.HDF5,7.2
2025-01-02T17:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S170000-E172959.1020.V07B.HDF5,7.13
2025-01-02T17:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S173000-E175959.1050.V07B.HDF5,7.15
2025-01-02T18:00:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S180000-E182959.1080.V07B.HDF5,7.09
2025-01-02T18:30:00,3,Missing internal path: Grid/precipitationCal,/mnt/AizatDrive/gpm_imerg_precipitationCal/2025/01/02/3B-HHR.MS.MRG.3IMERG.20250102-S183000-E185959.1110.V07B.HDF5,7.02
